dataset,protocol,subject,direction,recording_id,method,seed,true_label,p0,p1,pred_label,correct,n_windows,method_display,diagnostic_only_not_statistical_replicate
openbci,loso,4,stroop,stroop:s04:r0,rf,1441,0,0.73301572709619556,0.26698427290380439,0,1,116,Random forest,True
openbci,loso,4,stroop,stroop:s04:r0,rf,1494,0,0.73911459677527747,0.26088540322472253,0,1,116,Random forest,True
openbci,loso,4,stroop,stroop:s04:r0,rf,1547,0,0.74312836019040784,0.2568716398095921,0,1,116,Random forest,True
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,1335,0,0.47176654621803715,0.52823345378196285,1,0,89,Always fused,True
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,1388,0,0.49334898809638228,0.50665101190361783,1,0,89,Always fused,True
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,1441,0,0.48132474782195167,0.51867525217804833,1,0,89,Always fused,True
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,1494,0,0.58186513829948838,0.41813486170051167,0,1,89,Always fused,True
openbci,loso,4,stroop,stroop:s04:r1,always_fuse,1547,0,0.43500788395450224,0.56499211604549782,1,0,89,Always fused,True
openbci,loso,4,stroop,stroop:s04:r1,always_nn,1335,0,0.7210450459660368,0.2789549540339632,0,1,89,Always neural,True
openbci,loso,4,stroop,stroop:s04:r1,always_nn,1388,0,0.71505151542161072,0.28494848457838934,0,1,89,Always neural,True
openbci,loso,4,stroop,stroop:s04:r1,always_nn,1441,0,0.53546466099875023,0.46453533900124977,0,1,89,Always neural,True
openbci,loso,4,stroop,stroop:s04:r1,always_nn,1494,0,0.98846027929130298,0.011539720708696952,0,1,89,Always neural,True
openbci,loso,4,stroop,stroop:s04:r1,always_nn,1547,0,0.34855460008742167,0.65144539991257822,1,0,89,Always neural,True
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,1335,0,0.62859814359749266,0.37140185640250734,0,1,89,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,1388,0,0.63814176561251457,0.36185823438748543,0,1,89,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,1441,0,0.65023552885804536,0.34976447114195452,0,1,89,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,1494,0,0.63591206027429137,0.36408793972570852,0,1,89,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r1,extra_trees,1547,0,0.62422262738828227,0.37577737261171767,0,1,89,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r1,rf,1335,0,0.71063350336927189,0.28936649663072805,0,1,89,Random forest,True
openbci,loso,4,stroop,stroop:s04:r1,rf,1388,0,0.68649525465536132,0.31350474534463868,0,1,89,Random forest,True
openbci,loso,4,stroop,stroop:s04:r1,rf,1441,0,0.67516353353558345,0.32483646646441666,0,1,89,Random forest,True
openbci,loso,4,stroop,stroop:s04:r1,rf,1494,0,0.69903970585659525,0.30096029414340469,0,1,89,Random forest,True
openbci,loso,4,stroop,stroop:s04:r1,rf,1547,0,0.69642746355546004,0.30357253644453991,0,1,89,Random forest,True
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1335,1,0.52081916916466797,0.47918083083533214,0,0,62,Always fused,True
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1388,1,0.57901465024043441,0.42098534975956553,0,0,62,Always fused,True
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1441,1,0.55534690285962351,0.44465309714037649,0,0,62,Always fused,True
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1494,1,0.64062176751206878,0.35937823248793127,0,0,62,Always fused,True
openbci,loso,4,stroop,stroop:s04:r2,always_fuse,1547,1,0.51940456458709516,0.48059543541290484,0,0,62,Always fused,True
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1335,1,0.92136947751054965,0.078630522489450377,0,0,62,Always neural,True
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1388,1,0.9617426984691253,0.038257301530874817,0,0,62,Always neural,True
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1441,1,0.93050255811574556,0.069497441884254552,0,0,62,Always neural,True
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1494,1,0.99845418826531629,0.00154581173468369,0,0,62,Always neural,True
openbci,loso,4,stroop,stroop:s04:r2,always_nn,1547,1,0.8432088853660995,0.15679111463390047,0,0,62,Always neural,True
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1335,1,0.65020965216004012,0.34979034783995988,0,0,62,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1388,1,0.65696844977656288,0.34303155022343712,0,0,62,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1441,1,0.65419396137179697,0.34580603862820297,0,0,62,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1494,1,0.65550285931796315,0.3444971406820368,0,0,62,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r2,extra_trees,1547,1,0.64559274535909905,0.35440725464090095,0,0,62,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r2,rf,1335,1,0.71784353365640285,0.28215646634359709,0,0,62,Random forest,True
openbci,loso,4,stroop,stroop:s04:r2,rf,1388,1,0.70724801131867665,0.29275198868132329,0,0,62,Random forest,True
openbci,loso,4,stroop,stroop:s04:r2,rf,1441,1,0.70269163877917906,0.29730836122082083,0,0,62,Random forest,True
openbci,loso,4,stroop,stroop:s04:r2,rf,1494,1,0.7062637861751313,0.2937362138248687,0,0,62,Random forest,True
openbci,loso,4,stroop,stroop:s04:r2,rf,1547,1,0.71533591933650187,0.28466408066349824,0,0,62,Random forest,True
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1335,1,0.53005907621620263,0.46994092378379737,0,0,192,Always fused,True
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1388,1,0.60760459180484117,0.39239540819515878,0,0,192,Always fused,True
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1441,1,0.57429536709770068,0.42570463290229943,0,0,192,Always fused,True
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1494,1,0.64504747840089971,0.3549525215991004,0,0,192,Always fused,True
openbci,loso,4,stroop,stroop:s04:r3,always_fuse,1547,1,0.5375388347942589,0.46246116520574104,0,0,192,Always fused,True
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1335,1,0.93295404290095052,0.067045957099049522,0,0,192,Always neural,True
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1388,1,0.9806307223235049,0.019369277676495121,0,0,192,Always neural,True
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1441,1,0.95589963263609845,0.044100367363901542,0,0,192,Always neural,True
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1494,1,0.99879226486527473,0.0012077351347253096,0,0,192,Always neural,True
openbci,loso,4,stroop,stroop:s04:r3,always_nn,1547,1,0.89141166314950815,0.10858833685049187,0,0,192,Always neural,True
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1335,1,0.63628361917058673,0.36371638082941316,0,0,192,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1388,1,0.63181369235996421,0.36818630764003579,0,0,192,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1441,1,0.63793210527323008,0.36206789472676987,0,0,192,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1494,1,0.63052559325155855,0.3694744067484414,0,0,192,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r3,extra_trees,1547,1,0.62441253666322039,0.37558746333677967,0,0,192,Extra Trees,True
openbci,loso,4,stroop,stroop:s04:r3,rf,1335,1,0.68035587410788667,0.31964412589211327,0,0,192,Random forest,True
openbci,loso,4,stroop,stroop:s04:r3,rf,1388,1,0.65531965073659126,0.34468034926340879,0,0,192,Random forest,True
openbci,loso,4,stroop,stroop:s04:r3,rf,1441,1,0.65191718162906942,0.34808281837093058,0,0,192,Random forest,True
openbci,loso,4,stroop,stroop:s04:r3,rf,1494,1,0.66086329855539039,0.33913670144460961,0,0,192,Random forest,True
openbci,loso,4,stroop,stroop:s04:r3,rf,1547,1,0.6718838639899728,0.32811613601002731,0,0,192,Random forest,True
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,1335,0,0.7659227215030453,0.23407727849695473,0,1,244,Always fused,True
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,1388,0,0.71204929747190837,0.28795070252809152,0,1,244,Always fused,True
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,1441,0,0.68961681853647516,0.31038318146352484,0,1,244,Always fused,True
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,1494,0,0.74341166414611826,0.25658833585388174,0,1,244,Always fused,True
openbci,loso,5,stroop,stroop:s05:r0,always_fuse,1547,0,0.70818762635923393,0.29181237364076612,0,1,244,Always fused,True
openbci,loso,5,stroop,stroop:s05:r0,always_nn,1335,0,0.99997044105810418,2.9558941895837469e-05,0,1,244,Always neural,True
openbci,loso,5,stroop,stroop:s05:r0,always_nn,1388,0,0.99964273331569775,0.0003572666843022613,0,1,244,Always neural,True
openbci,loso,5,stroop,stroop:s05:r0,always_nn,1441,0,0.99997271161968637,2.7288380313555493e-05,0,1,244,Always neural,True
openbci,loso,5,stroop,stroop:s05:r0,always_nn,1494,0,0.99992399163226275,7.6008367737191631e-05,0,1,244,Always neural,True
openbci,loso,5,stroop,stroop:s05:r0,always_nn,1547,0,0.99995630633952992,4.3693660470124647e-05,0,1,244,Always neural,True
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,1335,0,0.82492747901899111,0.17507252098100892,0,1,244,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,1388,0,0.82605730917259212,0.1739426908274079,0,1,244,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,1441,0,0.80742701907222281,0.19257298092777722,0,1,244,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,1494,0,0.8206131882010389,0.17938681179896113,0,1,244,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r0,extra_trees,1547,0,0.81948142193079276,0.18051857806920724,0,1,244,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r0,rf,1335,0,0.85648844495206344,0.1435115550479365,0,1,244,Random forest,True
openbci,loso,5,stroop,stroop:s05:r0,rf,1388,0,0.86486148709300847,0.13513851290699158,0,1,244,Random forest,True
openbci,loso,5,stroop,stroop:s05:r0,rf,1441,0,0.86092458620704071,0.13907541379295923,0,1,244,Random forest,True
openbci,loso,5,stroop,stroop:s05:r0,rf,1494,0,0.85871911845037585,0.14128088154962418,0,1,244,Random forest,True
openbci,loso,5,stroop,stroop:s05:r0,rf,1547,0,0.8553524046622607,0.14464759533773924,0,1,244,Random forest,True
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,1335,0,0.39571187200256602,0.60428812799743403,1,0,137,Always fused,True
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,1388,0,0.42808573542042649,0.57191426457957339,1,0,137,Always fused,True
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,1441,0,0.40408369839157365,0.59591630160842624,1,0,137,Always fused,True
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,1494,0,0.42058349009997986,0.57941650990002014,1,0,137,Always fused,True
openbci,loso,5,stroop,stroop:s05:r1,always_fuse,1547,0,0.36407527256030198,0.63592472743969797,1,0,137,Always fused,True
openbci,loso,5,stroop,stroop:s05:r1,always_nn,1335,0,0.16820231275828723,0.83179768724171277,1,0,137,Always neural,True
openbci,loso,5,stroop,stroop:s05:r1,always_nn,1388,0,0.3837117180725681,0.6162882819274319,1,0,137,Always neural,True
openbci,loso,5,stroop,stroop:s05:r1,always_nn,1441,0,0.19756312499001841,0.80243687500998151,1,0,137,Always neural,True
openbci,loso,5,stroop,stroop:s05:r1,always_nn,1494,0,0.40621020705137739,0.59378979294862255,1,0,137,Always neural,True
openbci,loso,5,stroop,stroop:s05:r1,always_nn,1547,0,0.051498400752427835,0.94850159924757216,1,0,137,Always neural,True
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,1335,0,0.48525984844314468,0.51474015155685537,1,0,137,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,1388,0,0.49072839105575256,0.50927160894424739,1,0,137,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,1441,0,0.48296174784875412,0.51703825215124588,1,0,137,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,1494,0,0.4921179016198331,0.50788209838016685,1,0,137,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r1,extra_trees,1547,0,0.48909618293580281,0.51090381706419719,1,0,137,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r1,rf,1335,0,0.52175646561581501,0.47824353438418504,0,1,137,Random forest,True
openbci,loso,5,stroop,stroop:s05:r1,rf,1388,0,0.51730938402942661,0.48269061597057339,0,1,137,Random forest,True
openbci,loso,5,stroop,stroop:s05:r1,rf,1441,0,0.50372375321002494,0.49627624678997512,0,1,137,Random forest,True
openbci,loso,5,stroop,stroop:s05:r1,rf,1494,0,0.51342114725891519,0.48657885274108481,0,1,137,Random forest,True
openbci,loso,5,stroop,stroop:s05:r1,rf,1547,0,0.50350096651731524,0.49649903348268476,0,1,137,Random forest,True
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1335,1,0.37066164490808956,0.6293383550919105,1,1,108,Always fused,True
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1388,1,0.40785250383175009,0.59214749616824991,1,1,108,Always fused,True
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1441,1,0.3853226769951546,0.61467732300484546,1,1,108,Always fused,True
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1494,1,0.39331757984002857,0.60668242015997143,1,1,108,Always fused,True
openbci,loso,5,stroop,stroop:s05:r2,always_fuse,1547,1,0.30651408093515126,0.6934859190648488,1,1,108,Always fused,True
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1335,1,0.079994960441519949,0.92000503955848001,1,1,108,Always neural,True
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1388,1,0.26154101121348167,0.73845898878651839,1,1,108,Always neural,True
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1441,1,0.088669689015553249,0.91133031098444672,1,1,108,Always neural,True
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1494,1,0.21414978148738772,0.78585021851261228,1,1,108,Always neural,True
openbci,loso,5,stroop,stroop:s05:r2,always_nn,1547,1,0.0047372626974075596,0.9952627373025924,1,1,108,Always neural,True
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1335,1,0.48515059759545848,0.51484940240454147,1,1,108,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1388,1,0.48636889390130372,0.51363110609869622,1,1,108,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1441,1,0.48504716885849802,0.51495283114150203,1,1,108,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1494,1,0.49396620523648033,0.50603379476351962,1,1,108,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r2,extra_trees,1547,1,0.48177329971863864,0.51822670028136131,1,1,108,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r2,rf,1335,1,0.53174422546254574,0.46825577453745421,0,0,108,Random forest,True
openbci,loso,5,stroop,stroop:s05:r2,rf,1388,1,0.53149198100672934,0.46850801899327066,0,0,108,Random forest,True
openbci,loso,5,stroop,stroop:s05:r2,rf,1441,1,0.52096856725191409,0.47903143274808585,0,0,108,Random forest,True
openbci,loso,5,stroop,stroop:s05:r2,rf,1494,1,0.52703374589861862,0.47296625410138132,0,0,108,Random forest,True
openbci,loso,5,stroop,stroop:s05:r2,rf,1547,1,0.52286805769070921,0.47713194230929068,0,0,108,Random forest,True
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1335,1,0.35557971368649144,0.64442028631350856,1,1,171,Always fused,True
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1388,1,0.38838860946464981,0.61161139053535019,1,1,171,Always fused,True
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1441,1,0.37324579577010281,0.62675420422989714,1,1,171,Always fused,True
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1494,1,0.36161663205622696,0.63838336794377304,1,1,171,Always fused,True
openbci,loso,5,stroop,stroop:s05:r3,always_fuse,1547,1,0.29515258542399325,0.70484741457600675,1,1,171,Always fused,True
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1335,1,0.056611764696472659,0.94338823530352733,1,1,171,Always neural,True
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1388,1,0.16834618757455388,0.83165381242544612,1,1,171,Always neural,True
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1441,1,0.082417765354759837,0.91758223464524014,1,1,171,Always neural,True
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1494,1,0.09598441277594856,0.9040155872240514,1,1,171,Always neural,True
openbci,loso,5,stroop,stroop:s05:r3,always_nn,1547,1,0.0034939617044704085,0.99650603829552964,1,1,171,Always neural,True
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1335,1,0.43783098410799892,0.56216901589200108,1,1,171,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1388,1,0.43840113460913804,0.5615988653908619,1,1,171,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1441,1,0.43637658001003443,0.56362341998996546,1,1,171,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1494,1,0.44729773846391302,0.55270226153608704,1,1,171,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r3,extra_trees,1547,1,0.4393796054518761,0.56062039454812396,1,1,171,Extra Trees,True
openbci,loso,5,stroop,stroop:s05:r3,rf,1335,1,0.46869075036416935,0.5313092496358307,1,1,171,Random forest,True
openbci,loso,5,stroop,stroop:s05:r3,rf,1388,1,0.46857518954246041,0.53142481045753964,1,1,171,Random forest,True
openbci,loso,5,stroop,stroop:s05:r3,rf,1441,1,0.46047105201108118,0.53952894798891871,1,1,171,Random forest,True
openbci,loso,5,stroop,stroop:s05:r3,rf,1494,1,0.46621164309168411,0.53378835690831583,1,1,171,Random forest,True
openbci,loso,5,stroop,stroop:s05:r3,rf,1547,1,0.46201195654982241,0.53798804345017759,1,1,171,Random forest,True
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,1335,0,0.35416357249621699,0.64583642750378312,1,0,150,Always fused,True
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,1388,0,0.28575540530442328,0.71424459469557677,1,0,150,Always fused,True
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,1441,0,0.31698837701467164,0.68301162298532847,1,0,150,Always fused,True
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,1494,0,0.35478513009355189,0.64521486990644816,1,0,150,Always fused,True
openbci,loso,6,stroop,stroop:s06:r0,always_fuse,1547,0,0.3601284394590975,0.63987156054090244,1,0,150,Always fused,True
openbci,loso,6,stroop,stroop:s06:r0,always_nn,1335,0,0.055729883405763354,0.94427011659423665,1,0,150,Always neural,True
openbci,loso,6,stroop,stroop:s06:r0,always_nn,1388,0,0.024408183225620841,0.97559181677437912,1,0,150,Always neural,True
openbci,loso,6,stroop,stroop:s06:r0,always_nn,1441,0,0.033673673437565929,0.966326326562434,1,0,150,Always neural,True
openbci,loso,6,stroop,stroop:s06:r0,always_nn,1494,0,0.063367761853181478,0.93663223814681851,1,0,150,Always neural,True
openbci,loso,6,stroop,stroop:s06:r0,always_nn,1547,0,0.1194941978038408,0.88050580219615915,1,0,150,Always neural,True
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,1335,0,0.24993634315062876,0.75006365684937126,1,0,150,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,1388,0,0.22843921036921938,0.77156078963078067,1,0,150,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,1441,0,0.24644209652118826,0.75355790347881169,1,0,150,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,1494,0,0.24047640924096114,0.75952359075903886,1,0,150,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r0,extra_trees,1547,0,0.23084294084450896,0.76915705915549104,1,0,150,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r0,rf,1335,0,0.16138044387097189,0.83861955612902805,1,0,150,Random forest,True
openbci,loso,6,stroop,stroop:s06:r0,rf,1388,0,0.17174058880799264,0.8282594111920073,1,0,150,Random forest,True
openbci,loso,6,stroop,stroop:s06:r0,rf,1441,0,0.18393677704681888,0.81606322295318101,1,0,150,Random forest,True
openbci,loso,6,stroop,stroop:s06:r0,rf,1494,0,0.17794140395778529,0.82205859604221465,1,0,150,Random forest,True
openbci,loso,6,stroop,stroop:s06:r0,rf,1547,0,0.16436329228107538,0.83563670771892462,1,0,150,Random forest,True
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,1335,0,0.4599208283447816,0.54007917165521846,1,0,119,Always fused,True
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,1388,0,0.60823429593224654,0.39176570406775346,0,1,119,Always fused,True
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,1441,0,0.49976944482121627,0.50023055517878368,1,0,119,Always fused,True
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,1494,0,0.57121948723477567,0.42878051276522439,0,1,119,Always fused,True
openbci,loso,6,stroop,stroop:s06:r1,always_fuse,1547,0,0.51673686768709881,0.48326313231290119,0,1,119,Always fused,True
openbci,loso,6,stroop,stroop:s06:r1,always_nn,1335,0,0.19319162118786076,0.80680837881213929,1,0,119,Always neural,True
openbci,loso,6,stroop,stroop:s06:r1,always_nn,1388,0,0.99915064645187313,0.00084935354812678773,0,1,119,Always neural,True
openbci,loso,6,stroop,stroop:s06:r1,always_nn,1441,0,0.81752945855585735,0.18247054144414268,0,1,119,Always neural,True
openbci,loso,6,stroop,stroop:s06:r1,always_nn,1494,0,0.93501695947636265,0.064983040523637292,0,1,119,Always neural,True
openbci,loso,6,stroop,stroop:s06:r1,always_nn,1547,0,0.81312645670684314,0.18687354329315697,0,1,119,Always neural,True
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,1335,0,0.50991062029525558,0.49008937970474437,0,1,119,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,1388,0,0.49256034875383359,0.5074396512461663,1,0,119,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,1441,0,0.50022403604148979,0.49977596395851021,0,1,119,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,1494,0,0.5067758216551691,0.49322417834483084,0,1,119,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r1,extra_trees,1547,0,0.49552446634722075,0.50447553365277931,1,0,119,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r1,rf,1335,0,0.35427541923970335,0.64572458076029671,1,0,119,Random forest,True
openbci,loso,6,stroop,stroop:s06:r1,rf,1388,0,0.36263468862498582,0.63736531137501418,1,0,119,Random forest,True
openbci,loso,6,stroop,stroop:s06:r1,rf,1441,0,0.35726898938284524,0.64273101061715476,1,0,119,Random forest,True
openbci,loso,6,stroop,stroop:s06:r1,rf,1494,0,0.35094408060860616,0.64905591939139384,1,0,119,Random forest,True
openbci,loso,6,stroop,stroop:s06:r1,rf,1547,0,0.37498311270027757,0.62501688729972238,1,0,119,Random forest,True
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1335,1,0.49904167101498825,0.5009583289850118,1,1,111,Always fused,True
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1388,1,0.53253986241907536,0.46746013758092464,0,0,111,Always fused,True
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1441,1,0.65122897463608742,0.34877102536391258,0,0,111,Always fused,True
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1494,1,0.57768542034114301,0.42231457965885688,0,0,111,Always fused,True
openbci,loso,6,stroop,stroop:s06:r2,always_fuse,1547,1,0.57600991860849582,0.42399008139150429,0,0,111,Always fused,True
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1335,1,0.72614630101118238,0.27385369898881773,0,0,111,Always neural,True
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1388,1,0.9900403859133946,0.0099596140866053274,0,0,111,Always neural,True
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1441,1,0.99966267645264684,0.00033732354735315352,0,0,111,Always neural,True
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1494,1,0.97997630505038991,0.020023694949610159,0,0,111,Always neural,True
openbci,loso,6,stroop,stroop:s06:r2,always_nn,1547,1,0.97515469001219124,0.024845309987808716,0,0,111,Always neural,True
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1335,1,0.52711427793308907,0.47288572206691099,0,0,111,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1388,1,0.49465745862546018,0.50534254137453982,1,1,111,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1441,1,0.54995204122588581,0.45004795877411424,0,0,111,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1494,1,0.53168899678043025,0.46831100321956975,0,0,111,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r2,extra_trees,1547,1,0.50867681174683932,0.49132318825316068,0,0,111,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r2,rf,1335,1,0.43722434543508226,0.56277565456491763,1,1,111,Random forest,True
openbci,loso,6,stroop,stroop:s06:r2,rf,1388,1,0.45592441670651435,0.54407558329348571,1,1,111,Random forest,True
openbci,loso,6,stroop,stroop:s06:r2,rf,1441,1,0.44877957151701336,0.55122042848298669,1,1,111,Random forest,True
openbci,loso,6,stroop,stroop:s06:r2,rf,1494,1,0.437749323093509,0.562250676906491,1,1,111,Random forest,True
openbci,loso,6,stroop,stroop:s06:r2,rf,1547,1,0.43942452345217325,0.5605754765478268,1,1,111,Random forest,True
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1335,1,0.37858283526976533,0.62141716473023456,1,1,161,Always fused,True
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1388,1,0.38918300862106486,0.61081699137893519,1,1,161,Always fused,True
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1441,1,0.35974751168236052,0.64025248831763948,1,1,161,Always fused,True
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1494,1,0.41847108591658211,0.58152891408341789,1,1,161,Always fused,True
openbci,loso,6,stroop,stroop:s06:r3,always_fuse,1547,1,0.3896547948653995,0.61034520513460055,1,1,161,Always fused,True
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1335,1,0.06171282601431885,0.93828717398568118,1,1,161,Always neural,True
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1388,1,0.77770724562054727,0.22229275437945273,0,0,161,Always neural,True
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1441,1,0.11874160775259822,0.88125839224740177,1,1,161,Always neural,True
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1494,1,0.25134461314014594,0.748655386859854,1,1,161,Always neural,True
openbci,loso,6,stroop,stroop:s06:r3,always_nn,1547,1,0.19221271008741256,0.80778728991258741,1,1,161,Always neural,True
openbci,loso,6,stroop,stroop:s06:r3,extra_trees,1335,1,0.27422415458925758,0.72577584541074247,1,1,161,Extra Trees,True
openbci,loso,6,stroop,stroop:s06:r3,extra_trees,1388,1,0.24304841119669413,0.75695158880330593,1,1,161,Extra Trees,True
