protocol,direction,outer_target_subject,seed_scope,inner_fold,recording_disjoint,participant_disjoint,outer_training_participants,outer_training_recordings,inner_training_participants,inner_training_recordings,inner_validation_participants,inner_validation_recordings,outer_test_participants,outer_test_recordings,inner_training_windows,inner_validation_windows,outer_test_windows,inner_training_subject_ids,inner_validation_subject_ids,inner_training_recording_ids,inner_validation_recording_ids,outer_test_recording_ids
loso,arithmetic,11,seed_invariant,3,True,True,14,56,13,52,1,4,1,4,9421,569,772,1|2|4|5|6|7|8|9|10|12|13|14|15,3,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,4,True,True,14,56,13,52,1,4,1,4,9324,666,772,1|2|3|5|6|7|8|9|10|12|13|14|15,4,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,5,True,True,14,56,13,52,1,4,1,4,9163,827,772,1|2|3|4|6|7|8|9|10|12|13|14|15,5,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,6,True,True,14,56,13,52,1,4,1,4,9400,590,772,1|2|3|4|5|7|8|9|10|12|13|14|15,6,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,7,True,True,14,56,13,52,1,4,1,4,9637,353,772,1|2|3|4|5|6|8|9|10|12|13|14|15,7,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,8,True,True,14,56,13,52,1,4,1,4,8952,1038,772,1|2|3|4|5|6|7|9|10|12|13|14|15,8,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,9,True,True,14,56,13,52,1,4,1,4,8911,1079,772,1|2|3|4|5|6|7|8|10|12|13|14|15,9,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,10,True,True,14,56,13,52,1,4,1,4,9452,538,772,1|2|3|4|5|6|7|8|9|12|13|14|15,10,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,11,True,True,14,56,13,52,1,4,1,4,9335,655,772,1|2|3|4|5|6|7|8|9|10|13|14|15,12,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,12,True,True,14,56,13,52,1,4,1,4,9320,670,772,1|2|3|4|5|6|7|8|9|10|12|14|15,13,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,13,True,True,14,56,13,52,1,4,1,4,9396,594,772,1|2|3|4|5|6|7|8|9|10|12|13|15,14,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,11,seed_invariant,14,True,True,14,56,13,52,1,4,1,4,9263,727,772,1|2|3|4|5|6|7|8|9|10|12|13|14,15,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3,arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3
loso,arithmetic,12,seed_invariant,1,True,True,14,56,13,52,1,4,1,4,9411,696,655,2|3|4|5|6|7|8|9|10|11|13|14|15,1,arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3
loso,arithmetic,12,seed_invariant,2,True,True,14,56,13,52,1,4,1,4,9119,988,655,1|3|4|5|6|7|8|9|10|11|13|14|15,2,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3
loso,arithmetic,12,seed_invariant,3,True,True,14,56,13,52,1,4,1,4,9538,569,655,1|2|4|5|6|7|8|9|10|11|13|14|15,3,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3
loso,arithmetic,12,seed_invariant,4,True,True,14,56,13,52,1,4,1,4,9441,666,655,1|2|3|5|6|7|8|9|10|11|13|14|15,4,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3
loso,arithmetic,12,seed_invariant,5,True,True,14,56,13,52,1,4,1,4,9280,827,655,1|2|3|4|6|7|8|9|10|11|13|14|15,5,arithmetic:s01:r0|arithmetic:s01:r1|arithmetic:s01:r2|arithmetic:s01:r3|arithmetic:s02:r0|arithmetic:s02:r1|arithmetic:s02:r2|arithmetic:s02:r3|arithmetic:s03:r0|arithmetic:s03:r1|arithmetic:s03:r2|arithmetic:s03:r3|arithmetic:s04:r0|arithmetic:s04:r1|arithmetic:s04:r2|arithmetic:s04:r3|arithmetic:s06:r0|arithmetic:s06:r1|arithmetic:s06:r2|arithmetic:s06:r3|arithmetic:s07:r0|arithmetic:s07:r1|arithmetic:s07:r2|arithmetic:s07:r3|arithmetic:s08:r0|arithmetic:s08:r1|arithmetic:s08:r2|arithmetic:s08:r3|arithmetic:s09:r0|arithmetic:s09:r1|arithmetic:s09:r2|arithmetic:s09:r3|arithmetic:s10:r0|arithmetic:s10:r1|arithmetic:s10:r2|arithmetic:s10:r3|arithmetic:s11:r0|arithmetic:s11:r1|arithmetic:s11:r2|arithmetic:s11:r3|arithmetic:s13:r0|arithmetic:s13:r1|arithmetic:s13:r2|arithmetic:s13:r3|arithmetic:s14:r0|arithmetic:s14:r1|arithmetic:s14:r2|arithmetic:s14:r3|arithmetic:s15:r0|arithmetic:s15:r1|arithmetic:s15:r2|arithmetic:s15:r3,arithmetic:s05:r0|arithmetic:s05:r1|arithmetic:s05:r2|arithmetic:s05:r3,arithmetic:s12:r0|arithmetic:s12:r1|arithmetic:s12:r2|arithmetic:s12:r3
